    195.,DEAD,GLOBAL,     0.00000,            0.00000,         6111.50145
    196.,DEAD,GLOBAL,     0.00000,            0.00000,         1192.30278
    197.,DEAD,GLOBAL,     0.00000,            0.00000,         1197.88638
    198.,DEAD,GLOBAL,     0.00000,            0.00000,         6169.47604
    199.,DEAD,GLOBAL,     0.00000,            0.00000,         1212.74488
    200.,DEAD,GLOBAL,     0.00000,            0.00000,         1222.00850
    201.,DEAD,GLOBAL,     0.00000,            0.00000,         6267.02212
    202.,DEAD,GLOBAL,     0.00000,            0.00000,         1244.16929
    203.,DEAD,GLOBAL,     0.00000,            0.00000,         1257.04964
    204.,DEAD,GLOBAL,     0.00000,            0.00000,         6369.71535
    205.,DEAD,GLOBAL,     0.00000,            0.00000,         1286.36134
    206.,DEAD,GLOBAL,     0.00000,            0.00000,         1302.77044
    207.,DEAD,GLOBAL,     0.00000,            0.00000,         6519.86068
    208.,DEAD,GLOBAL,     0.00000,            0.00000,         1339.03282
    209.,DEAD,GLOBAL,     0.00000,            0.00000,         1358.85857
    210.,DEAD,GLOBAL,     0.00000,            0.00000,         6664.47135
    211.,DEAD,GLOBAL,     0.00000,            0.00000,         1401.82393
    212.,DEAD,GLOBAL,     0.00000,            0.00000,         1424.93090
    213.,DEAD,GLOBAL,     0.00000,            0.00000,         6863.12038
    214.,DEAD,GLOBAL,     0.00000,            0.00000,         1474.30573
    215.,DEAD,GLOBAL,     0.00000,            0.00000,         1500.53609
    216.,DEAD,GLOBAL,     0.00000,            0.00000,         7045.70388
    217.,DEAD,GLOBAL,     0.00000,            0.00000,         1555.98312
    218.,DEAD,GLOBAL,     0.00000,            0.00000,         1585.15768
    219.,DEAD,GLOBAL,     0.00000,            0.00000,         7287.43796
    220.,DEAD,GLOBAL,     0.00000,            0.00000,         1646.29814
    221.,DEAD,GLOBAL,     0.00000,            0.00000,         1678.21761
    222.,DEAD,GLOBAL,     0.00000,            0.00000,         7503.01390
    223.,DEAD,GLOBAL,     0.00000,            0.00000,         1744.63386
    224.,DEAD,GLOBAL,     0.00000,            0.00000,         1779.08020
    225.,DEAD,GLOBAL,     0.00000,            0.00000,         7781.23917
    226.,DEAD,GLOBAL,     0.00000,            0.00000,         1850.31854
    227.,DEAD,GLOBAL,     0.00000,            0.00000,         1887.05644
    228.,DEAD,GLOBAL,     0.00000,            0.00000,         8023.92719
    229.,DEAD,GLOBAL,     0.00000,            0.00000,         1962.63025
    230.,DEAD,GLOBAL,     0.00000,            0.00000,         2001.40876
    231.,DEAD,GLOBAL,     0.00000,            0.00000,         8331.05438
    232.,DEAD,GLOBAL,     0.00000,            0.00000,         2080.80178
    233.,DEAD,GLOBAL,     0.00000,            0.00000,         2121.35601
    234.,DEAD,GLOBAL,     0.00000,            0.00000,         8594.23458
    235.,DEAD,GLOBAL,     0.00000,            0.00000,         2204.02591
    236.,DEAD,GLOBAL,     0.00000,            0.00000,         2246.07882
    237.,DEAD,GLOBAL,     0.00000,            0.00000,         8921.88607
    238.,DEAD,GLOBAL,     0.00000,            0.00000,         2331.46089
    239.,DEAD,GLOBAL,     0.00000,            0.00000,         2374.72521
    240.,DEAD,GLOBAL,     0.00000,            0.00000,         9198.37959
    241.,DEAD,GLOBAL,     0.00000,            0.00000,         2462.23620
    242.,DEAD,GLOBAL,     0.00000,            0.00000,         2506.41641
    243.,DEAD,GLOBAL,     0.00000,            0.00000,         9537.61789
    244.,DEAD,GLOBAL,     0.00000,            0.00000,         2595.45853
    245.,DEAD,GLOBAL,     0.00000,            0.00000,         2640.25282
    246.,DEAD,GLOBAL,     0.00000,            0.00000,         9819.88271
    247.,DEAD,GLOBAL,     0.00000,            0.00000,         2730.21782
    248.,DEAD,GLOBAL,     0.00000,            0.00000,         2775.32021
    249.,DEAD,GLOBAL,     0.00000,            0.00000,        10161.45429
    250.,DEAD,GLOBAL,     0.00000,            0.00000,         2865.59354
    251.,DEAD,GLOBAL,     0.00000,            0.00000,         2910.69593
    252.,DEAD,GLOBAL,     0.00000,            0.00000,        10441.79095
    253.,DEAD,GLOBAL,     0.00000,            0.00000,         3000.66093
    254.,DEAD,GLOBAL,     0.00000,            0.00000,         3045.45522
    255.,DEAD,GLOBAL,     0.00000,            0.00000,        10776.37863
    256.,DEAD,GLOBAL,     0.00000,            0.00000,         3134.49734
    257.,DEAD,GLOBAL,     0.00000,            0.00000,         3178.67755
    258.,DEAD,GLOBAL,     0.00000,            0.00000,        11047.14028
    259.,DEAD,GLOBAL,     0.00000,            0.00000,         3266.18853
    260.,DEAD,GLOBAL,     0.00000,            0.00000,         3309.45286
    261.,DEAD,GLOBAL,     0.00000,            0.00000,        11365.61738
    262.,DEAD,GLOBAL,     0.00000,            0.00000,         3394.83493
    263.,DEAD,GLOBAL,     0.00000,            0.00000,         3436.88784
    264.,DEAD,GLOBAL,     0.00000,            0.00000,        11619.41835
    265.,DEAD,GLOBAL,     0.00000,            0.00000,         3519.55774
    266.,DEAD,GLOBAL,     0.00000,            0.00000,         3560.11197
    267.,DEAD,GLOBAL,     0.00000,            0.00000,        11913.09764
    268.,DEAD,GLOBAL,     0.00000,            0.00000,         3639.50499
    269.,DEAD,GLOBAL,     0.00000,            0.00000,         3678.28350
    270.,DEAD,GLOBAL,     0.00000,            0.00000,        12143.01490
    271.,DEAD,GLOBAL,     0.00000,            0.00000,         3753.85730
    272.,DEAD,GLOBAL,     0.00000,            0.00000,         3790.59521
    273.,DEAD,GLOBAL,     0.00000,            0.00000,        12403.88559
    274.,DEAD,GLOBAL,     0.00000,            0.00000,         3861.83355
    275.,DEAD,GLOBAL,     0.00000,            0.00000,         3896.27989
    276.,DEAD,GLOBAL,     0.00000,            0.00000,        12603.64759
    277.,DEAD,GLOBAL,     0.00000,            0.00000,         3962.69613
    278.,DEAD,GLOBAL,     0.00000,            0.00000,         3994.61561
    279.,DEAD,GLOBAL,     0.00000,            0.00000,        12824.59379
    280.,DEAD,GLOBAL,     0.00000,            0.00000,         4055.75607
    281.,DEAD,GLOBAL,     0.00000,            0.00000,         4084.93063
    282.,DEAD,GLOBAL,     0.00000,            0.00000,        12988.75156
    283.,DEAD,GLOBAL,     0.00000,            0.00000,         4140.37766
    284.,DEAD,GLOBAL,     0.00000,            0.00000,         4166.60801
    285.,DEAD,GLOBAL,     0.00000,            0.00000,        13163.74643
    286.,DEAD,GLOBAL,     0.00000,            0.00000,         4215.98285
    287.,DEAD,GLOBAL,     0.00000,            0.00000,         4239.08982
    288.,DEAD,GLOBAL,     0.00000,            0.00000,        13287.82217
    289.,DEAD,GLOBAL,     0.00000,            0.00000,         4282.05518
    290.,DEAD,GLOBAL,     0.00000,            0.00000,         4301.88093
    291.,DEAD,GLOBAL,     0.00000,            0.00000,        13412.09232
    292.,DEAD,GLOBAL,     0.00000,            0.00000,         4338.14331
    293.,DEAD,GLOBAL,     0.00000,            0.00000,         4354.55241
    294.,DEAD,GLOBAL,     0.00000,            0.00000,        13492.70155
    295.,DEAD,GLOBAL,     0.00000,            0.00000,         4383.86411
    296.,DEAD,GLOBAL,     0.00000,            0.00000,         4396.74446
    297.,DEAD,GLOBAL,     0.00000,            0.00000,        13562.85721
    298.,DEAD,GLOBAL,     0.00000,            0.00000,         4418.90525
    299.,DEAD,GLOBAL,     0.00000,            0.00000,         4428.16886
    300.,DEAD,GLOBAL,     0.00000,            0.00000,        13597.80114
    301.,DEAD,GLOBAL,     0.00000,            0.00000,         4443.02737
    302.,DEAD,GLOBAL,     0.00000,            0.00000,         4448.61097
    303.,DEAD,GLOBAL,     0.00000,            0.00000,        13611.92865
    304.,DEAD,GLOBAL,     0.00000,            0.00000,         4456.06568
    305.,DEAD,GLOBAL,     0.00000,            0.00000,         4457.93113
    306.,DEAD,GLOBAL,     0.00000,            0.00000,         4457.93113
    307.,DEAD,GLOBAL,     0.00000,            0.00000,         4456.06568
    308.,DEAD,GLOBAL,     0.00000,            0.00000,         2980.63481
    309.,DEAD,GLOBAL,     0.00000,            0.00000,           85.85797
    310.,DEAD,GLOBAL,     0.00000,            0.00000,           85.71673
    311.,DEAD,GLOBAL,     0.00000,            0.00000,           85.57549
    312.,DEAD,GLOBAL,     0.00000,            0.00000,           85.43424
    313.,DEAD,GLOBAL,     0.00000,            0.00000,           85.29300
    314.,DEAD,GLOBAL,     0.00000,            0.00000,           85.15176
    315.,DEAD,GLOBAL,     0.00000,            0.00000,           85.01052
    316.,DEAD,GLOBAL,     0.00000,            0.00000,           84.86928
    317.,DEAD,GLOBAL,     0.00000,            0.00000,           84.72803
    318.,DEAD,GLOBAL,     0.00000,            0.00000,           84.58679
    319.,DEAD,GLOBAL,     0.00000,            0.00000,           84.44555
    320.,DEAD,GLOBAL,     0.00000,            0.00000,           84.30431
    321.,DEAD,GLOBAL,     0.00000,            0.00000,           84.16306
    322.,DEAD,GLOBAL,     0.00000,            0.00000,           84.02182
    323.,DEAD,GLOBAL,     0.00000,            0.00000,         2980.63481
    324.,DEAD,GLOBAL,     0.00000,            0.00000,           85.85797
    325.,DEAD,GLOBAL,     0.00000,            0.00000,           85.71673
    326.,DEAD,GLOBAL,     0.00000,            0.00000,           85.57549
    327.,DEAD,GLOBAL,     0.00000,            0.00000,           85.43424
    328.,DEAD,GLOBAL,     0.00000,            0.00000,           85.29300
    329.,DEAD,GLOBAL,     0.00000,            0.00000,           85.15176
    330.,DEAD,GLOBAL,     0.00000,            0.00000,           85.01052
    331.,DEAD,GLOBAL,     0.00000,            0.00000,           84.86928
    332.,DEAD,GLOBAL,     0.00000,            0.00000,           84.72803
    333.,DEAD,GLOBAL,     0.00000,            0.00000,           84.58679
    334.,DEAD,GLOBAL,     0.00000,            0.00000,           84.44555
    335.,DEAD,GLOBAL,     0.00000,            0.00000,           84.30431
    336.,DEAD,GLOBAL,     0.00000,            0.00000,           84.16306
    337.,DEAD,GLOBAL,     0.00000,            0.00000,           84.02182
    338.,DEAD,GLOBAL,     0.00000,            0.00000,         2980.63481
    339.,DEAD,GLOBAL,     0.00000,            0.00000,           84.02182
    340.,DEAD,GLOBAL,     0.00000,            0.00000,           84.16306
    341.,DEAD,GLOBAL,     0.00000,            0.00000,           84.30431
    342.,DEAD,GLOBAL,     0.00000,            0.00000,           84.44555
    343.,DEAD,GLOBAL,     0.00000,            0.00000,           84.58679
    344.,DEAD,GLOBAL,     0.00000,            0.00000,           84.72803
