    156.,GLOBAL,Cartesian,-31.72344848,        29.30864895,        -0.00000000,Yes,   -31.72344848,        29.30864895,        -0.00000000
    157.,GLOBAL,Cartesian,-33.03546817,        31.09371609,        -0.00000000,Yes,   -33.03546817,        31.09371609,        -0.00000000
    158.,GLOBAL,Cartesian,-32.39175725,        30.19214284,        -0.00000000,Yes,   -32.39175725,        30.19214284,        -0.00000000
    159.,GLOBAL,Cartesian,-29.57610121,        26.77328082,        -0.00000000,Yes,   -29.57610121,        26.77328082,        -0.00000000
    160.,GLOBAL,Cartesian,-31.03104937,        28.44390532,        -0.00000000,Yes,   -31.03104937,        28.44390532,        -0.00000000
    161.,GLOBAL,Cartesian,-30.31508571,        27.59856863,        -0.00000000,Yes,   -30.31508571,        27.59856863,        -0.00000000
    162.,GLOBAL,Cartesian,-27.22671918,        24.42389879,        -0.00000000,Yes,   -27.22671918,        24.42389879,        -0.00000000
    163.,GLOBAL,Cartesian,-28.81465703,        25.96866860,        -0.00000000,Yes,   -28.81465703,        25.96866860,        -0.00000000
    164.,GLOBAL,Cartesian,-28.03133140,        25.18534297,        -0.00000000,Yes,   -28.03133140,        25.18534297,        -0.00000000
    165.,GLOBAL,Cartesian,-24.69135105,        22.27655152,        -0.00000000,Yes,   -24.69135105,        22.27655152,        -0.00000000
    166.,GLOBAL,Cartesian,-26.40143137,        23.68491429,        -0.00000000,Yes,   -26.40143137,        23.68491429,        -0.00000000
    167.,GLOBAL,Cartesian,-25.55609468,        22.96895063,        -0.00000000,Yes,   -25.55609468,        22.96895063,        -0.00000000
    168.,GLOBAL,Cartesian,-21.98731596,        20.34590757,        -0.00000000,Yes,   -21.98731596,        20.34590757,        -0.00000000
    169.,GLOBAL,Cartesian,-23.80785716,        21.60824275,        -0.00000000,Yes,   -23.80785716,        21.60824275,        -0.00000000
    170.,GLOBAL,Cartesian,-22.90628391,        20.96453183,        -0.00000000,Yes,   -22.90628391,        20.96453183,        -0.00000000
    171.,GLOBAL,Cartesian,-19.13308520,        18.64515520,        -0.00000000,Yes,   -19.13308520,        18.64515520,        -0.00000000
    172.,GLOBAL,Cartesian,-21.05165114,        19.75283976,        -0.00000000,Yes,   -21.05165114,        19.75283976,        -0.00000000
    173.,GLOBAL,Cartesian,-20.10000000,        19.18577877,        -0.00000000,Yes,   -20.10000000,        19.18577877,        -0.00000000
    174.,GLOBAL,Cartesian,-16.14815607,        17.18591227,        -0.00000000,Yes,   -16.14815607,        17.18591227,        -0.00000000
    175.,GLOBAL,Cartesian,-18.15164100,        18.13137961,        -0.00000000,Yes,   -18.15164100,        18.13137961,        -0.00000000
    176.,GLOBAL,Cartesian,-17.15641271,        17.64484214,        -0.00000000,Yes,   -17.15641271,        17.64484214,        -0.00000000
    177.,GLOBAL,Cartesian,-13.05291866,        15.97814688,        -0.00000000,Yes,   -13.05291866,        15.97814688,        -0.00000000
    178.,GLOBAL,Cartesian,-15.12763675,        16.75493850,        -0.00000000,Yes,   -15.12763675,        16.75493850,        -0.00000000
    179.,GLOBAL,Cartesian,-14.09562972,        16.35224810,        -0.00000000,Yes,   -14.09562972,        16.35224810,        -0.00000000
    180.,GLOBAL,Cartesian, -9.86851658,        15.03010931,        -0.00000000,Yes,    -9.86851658,        15.03010931,        -0.00000000
    181.,GLOBAL,Cartesian,-12.00029540,        15.63291892,        -0.00000000,Yes,   -12.00029540,        15.63291892,        -0.00000000
    182.,GLOBAL,Cartesian,-10.93855929,        15.31682639,        -0.00000000,Yes,   -10.93855929,        15.31682639,        -0.00000000
    183.,GLOBAL,Cartesian, -6.61670253,        14.34827560,        -0.00000000,Yes,    -6.61670253,        14.34827560,        -0.00000000
    184.,GLOBAL,Cartesian, -8.79097987,        14.77298542,        -0.00000000,Yes,    -8.79097987,        14.77298542,        -0.00000000
    185.,GLOBAL,Cartesian, -7.70676740,        14.54564997,        -0.00000000,Yes,    -7.70676740,        14.54564997,        -0.00000000
    186.,GLOBAL,Cartesian, -3.31968969,        13.93730338,        -0.00000000,Yes,    -3.31968969,        13.93730338,        -0.00000000
    187.,GLOBAL,Cartesian, -5.52161302,        14.18101220,        -0.00000000,Yes,    -5.52161302,        14.18101220,        -0.00000000
    188.,GLOBAL,Cartesian, -4.42233048,        14.04398677,        -0.00000000,Yes,    -4.42233048,        14.04398677,        -0.00000000
    189.,GLOBAL,Cartesian, -0.00000000,        13.80000000,        -0.00000000,Yes,    -0.00000000,        13.80000000,        -0.00000000
    190.,GLOBAL,Cartesian, -2.21452797,        13.86104304,        -0.00000000,Yes,    -2.21452797,        13.86104304,        -0.00000000
    191.,GLOBAL,Cartesian, -1.10768456,        13.81526366,        -0.00000000,Yes,    -1.10768456,        13.81526366,        -0.00000000
    192.,GLOBAL,Cartesian,  3.31968969,        13.93730338,        -0.00000000,Yes,     3.31968969,        13.93730338,        -0.00000000
    193.,GLOBAL,Cartesian,  1.10768456,        13.81526366,        -0.00000000,Yes,     1.10768456,        13.81526366,        -0.00000000
    194.,GLOBAL,Cartesian,  2.21452797,        13.86104304,        -0.00000000,Yes,     2.21452797,        13.86104304,        -0.00000000
    195.,GLOBAL,Cartesian,  6.61670253,        14.34827560,        -0.00000000,Yes,     6.61670253,        14.34827560,        -0.00000000
    196.,GLOBAL,Cartesian,  4.42233048,        14.04398677,        -0.00000000,Yes,     4.42233048,        14.04398677,        -0.00000000
    197.,GLOBAL,Cartesian,  5.52161302,        14.18101220,        -0.00000000,Yes,     5.52161302,        14.18101220,        -0.00000000
    198.,GLOBAL,Cartesian,  9.86851658,        15.03010931,        -0.00000000,Yes,     9.86851658,        15.03010931,        -0.00000000
    199.,GLOBAL,Cartesian,  7.70676740,        14.54564997,        -0.00000000,Yes,     7.70676740,        14.54564997,        -0.00000000
    200.,GLOBAL,Cartesian,  8.79097987,        14.77298542,        -0.00000000,Yes,     8.79097987,        14.77298542,        -0.00000000
    201.,GLOBAL,Cartesian, 13.05291866,        15.97814688,        -0.00000000,Yes,    13.05291866,        15.97814688,        -0.00000000
    202.,GLOBAL,Cartesian, 10.93855929,        15.31682639,        -0.00000000,Yes,    10.93855929,        15.31682639,        -0.00000000
    203.,GLOBAL,Cartesian, 12.00029540,        15.63291892,        -0.00000000,Yes,    12.00029540,        15.63291892,        -0.00000000
    204.,GLOBAL,Cartesian, 16.14815607,        17.18591227,        -0.00000000,Yes,    16.14815607,        17.18591227,        -0.00000000
    205.,GLOBAL,Cartesian, 14.09562972,        16.35224810,        -0.00000000,Yes,    14.09562972,        16.35224810,        -0.00000000
    206.,GLOBAL,Cartesian, 15.12763675,        16.75493850,        -0.00000000,Yes,    15.12763675,        16.75493850,        -0.00000000
    207.,GLOBAL,Cartesian, 19.13308520,        18.64515520,        -0.00000000,Yes,    19.13308520,        18.64515520,        -0.00000000
    208.,GLOBAL,Cartesian, 17.15641271,        17.64484214,        -0.00000000,Yes,    17.15641271,        17.64484214,        -0.00000000
    209.,GLOBAL,Cartesian, 18.15164100,        18.13137961,        -0.00000000,Yes,    18.15164100,        18.13137961,        -0.00000000
    210.,GLOBAL,Cartesian, 21.98731596,        20.34590757,        -0.00000000,Yes,    21.98731596,        20.34590757,        -0.00000000
    211.,GLOBAL,Cartesian, 20.10000000,        19.18577877,        -0.00000000,Yes,    20.10000000,        19.18577877,        -0.00000000
    212.,GLOBAL,Cartesian, 21.05165114,        19.75283976,        -0.00000000,Yes,    21.05165114,        19.75283976,        -0.00000000
    213.,GLOBAL,Cartesian, 24.69135105,        22.27655152,        -0.00000000,Yes,    24.69135105,        22.27655152,        -0.00000000
    214.,GLOBAL,Cartesian, 22.90628391,        20.96453183,        -0.00000000,Yes,    22.90628391,        20.96453183,        -0.00000000
    215.,GLOBAL,Cartesian, 23.80785716,        21.60824275,        -0.00000000,Yes,    23.80785716,        21.60824275,        -0.00000000
